mp_identifier;mention_id;relation;description;pos;term_id;dep_rel;constituent_head
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_34;t_32;label;zijn;det;t_32;head;t_32
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_34;t_35;label;Cook;name;t_35;head;t_35
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_34;t_35;label;Out;name;t_36;constituent;t_35
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_34;t_34;label;kook_programma;noun;t_34;head;t_34
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_34;t_33;property;populair;adj;t_33;head;t_33
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_34;t_30;met-rol;stoppen;verb;t_30;head;t_30
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_34;t_30;met-rol;hij;pron;t_29;hd/su;t_29
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_13;t_13;label;misbruik;noun;t_13;head;t_13
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_13;t_12;property;seksueel;adj;t_12;head;t_12
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_13;t_10;van-rol;beschuldigen;verb;t_10;head;t_10
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_13;t_10;van-rol;door;prep;t_6;hd/mod;t_6
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_13;t_10;van-rol;actrice;noun;t_7;constituent;t_6
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_13;t_10;van-rol;Nina;name;t_8;constituent;t_6
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_13;t_10;van-rol;Dotter;name;t_9;constituent;t_6
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_157;t_156;label;geen;det;t_156;head;t_156
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_157;t_157;label;vlieg;noun;t_157;head;t_157
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_157;t_160;undergoer;doen;verb;t_160;head;t_160
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_157;t_160;undergoer;die;pron;t_154;hd/su;t_154
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_157;t_160;undergoer;zullen;verb;t_159;constituent;t_154
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_157;t_160;undergoer;die;pron;t_154;constituent;t_154
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_157;t_160;undergoer;kwaad;adj;t_158;constituent;t_154
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_157;t_160;undergoer;doen;verb;t_160;constituent;t_154
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_157;t_160;undergoer;nog;adv;t_155;constituent;t_154
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_157;t_160;undergoer;vlieg;noun;t_157;constituent;t_154
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_157;t_160;undergoer;geen;det;t_156;constituent;t_154
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_157;t_160;undergoer;nog;adv;t_155;hd/mod;t_155
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_145;label;zijn;det;t_145;head;t_145
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_146;label;vriend;noun;t_146;head;t_146
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;beschrijven;verb;t_147;head;t_147
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;hem;pron;t_148;hd/obj1;t_148
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;als;comp;t_150;dp/dp;t_150
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;man;noun;t_153;constituent;t_150
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;een;det;t_151;constituent;t_150
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;hoffelijk;adj;t_152;constituent;t_150
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;die;pron;t_154;constituent;t_150
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;zullen;verb;t_159;constituent;t_150
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;kwaad;adj;t_158;constituent;t_150
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;doen;verb;t_160;constituent;t_150
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;nog;adv;t_155;constituent;t_150
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;vlieg;noun;t_157;constituent;t_150
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;geen;det;t_156;constituent;t_150
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_146;t_147;agent;als;comp;t_149;-- / --;t_149
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_7;t_8;label;Nina;name;t_8;head;t_8
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_7;t_8;label;Dotter;name;t_9;constituent;t_8
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_7;t_7;label;actrice;noun;t_7;head;t_7
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_7;t_10;door-rol;beschuldigen;verb;t_10;head;t_10
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_7;t_10;door-rol;van;prep;t_11;hd/pc;t_11
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_7;t_10;door-rol;misbruik;noun;t_13;constituent;t_11
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_7;t_10;door-rol;seksueel;adj;t_12;constituent;t_11
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_1;t_2;label;tv_chef;noun;t_2;head;t_2
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_1;t_0;label;de;det;t_0;head;t_0
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_1;t_3;label;Rob;name;t_3;head;t_3
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_1;t_3;label;McGregor;name;t_4;constituent;t_3
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_1;t_1;label;Ierse;noun;t_1;head;t_1
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_1;t_10;undergoer;beschuldigen;verb;t_10;head;t_10
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_1;t_10;undergoer;door;prep;t_6;hd/mod;t_6
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_1;t_10;undergoer;actrice;noun;t_7;constituent;t_6
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_1;t_10;undergoer;Nina;name;t_8;constituent;t_6
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_1;t_10;undergoer;Dotter;name;t_9;constituent;t_6
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_1;t_10;undergoer;van;prep;t_11;hd/pc;t_11
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_1;t_10;undergoer;misbruik;noun;t_13;constituent;t_11
/export/scratch2/home/aggelen/Stereotypes/minimal_example/coreferenced_a0000000t_1;t_10;undergoer;seksueel;adj;t_12;constituent;t_11
